year,state,month,number,date
2011,Rio,December,31,1/1/2011
2011,Rio,December,41,1/1/2011
2011,Rio,December,20,1/1/2011
2011,Rio,December,12,1/1/2011
2011,Rio,December,45,1/1/2011
2011,Rio,December,116,1/1/2011
2011,Rio,December,449,1/1/2011
2011,Rio,December,74,1/1/2011
2011,Rio,December,117,1/1/2011
2011,Rio,December,69,1/1/2011
2011,Rondonia,December,1,1/1/2011
2011,Rondonia,December,2,1/1/2011
2011,Rondonia,December,6,1/1/2011
2011,Rondonia,December,8,1/1/2011
2011,Rondonia,December,54,1/1/2011
2011,Rondonia,December,130,1/1/2011
2011,Rondonia,December,293,1/1/2011
2011,Rondonia,December,1.161,1/1/2011
2011,Rondonia,December,1.782,1/1/2011
2011,Rondonia,December,822,1/1/2011
2011,Rondonia,December,245,1/1/2011
2011,Rondonia,December,37,1/1/2011
2011,Roraima,December,225,1/1/2011
2011,Roraima,December,112,1/1/2011
2011,Roraima,December,91,1/1/2011
2011,Roraima,December,108,1/1/2011
2011,Roraima,December,4,1/1/2011
2011,Roraima,December,6,1/1/2011
2011,Roraima,December,9,1/1/2011
2011,Roraima,December,39,1/1/2011
2011,Roraima,December,53,1/1/2011
2011,Roraima,December,65,1/1/2011
2011,Roraima,December,121,1/1/2011
2011,Roraima,December,249,1/1/2011
2011,Santa Catarina,December,9,1/1/2011
2011,Santa Catarina,December,1,1/1/2011
2011,Santa Catarina,December,8,1/1/2011
2011,Santa Catarina,December,5,1/1/2011
2011,Santa Catarina,December,16,1/1/2011
2011,Santa Catarina,December,26,1/1/2011
2011,Santa Catarina,December,31,1/1/2011
2011,Santa Catarina,December,175,1/1/2011
2011,Santa Catarina,December,450,1/1/2011
2011,Santa Catarina,December,102,1/1/2011
2011,Santa Catarina,December,79,1/1/2011
2011,Santa Catarina,December,24,1/1/2011
2011,Sao Paulo,December,75,1/1/2011
2011,Sao Paulo,December,73,1/1/2011
2011,Sao Paulo,December,45,1/1/2011
2011,Sao Paulo,December,52,1/1/2011
2011,Sao Paulo,December,136,1/1/2011
2011,Sao Paulo,December,210,1/1/2011
2011,Sao Paulo,December,479,1/1/2011
2011,Sao Paulo,December,1.067,1/1/2011
2011,Sao Paulo,December,1.108,1/1/2011
2011,Sao Paulo,December,188,1/1/2011
2011,Sao Paulo,December,87,1/1/2011
2011,Sao Paulo,December,53,1/1/2011
2011,Sergipe,December,36,1/1/2011
2011,Sergipe,December,31,1/1/2011
2011,Sergipe,December,47,1/1/2011
2011,Sergipe,December,12,1/1/2011
2011,Sergipe,December,0,1/1/2011
2011,Sergipe,December,1,1/1/2011
2011,Sergipe,December,0,1/1/2011
2011,Sergipe,December,1,1/1/2011
2011,Sergipe,December,0,1/1/2011
2011,Sergipe,December,5,1/1/2011
2011,Sergipe,December,4,1/1/2011
2011,Sergipe,December,36,1/1/2011
2011,Tocantins,December,14,1/1/2011
2011,Tocantins,December,13,1/1/2011
2011,Tocantins,December,16,1/1/2011
2011,Tocantins,December,106,1/1/2011
2011,Tocantins,December,354,1/1/2011
2011,Tocantins,December,717,1/1/2011
2011,Tocantins,December,1.001,1/1/2011
2011,Tocantins,December,1.668,1/1/2011
2011,Tocantins,December,4.658,1/1/2011
2011,Tocantins,December,1.591,1/1/2011
2011,Tocantins,December,144,1/1/2011
2011,Tocantins,December,105,1/1/2011
2012,Acre,January,0,1/1/2012
